nombre,id,lat,lon
Kebab Kurdistan,ChIJUUKEGA4mQg0Rep6NnGDHfKg,40.4000148,-3.6718526
Restaurante Go! Sushing Pacífico,ChIJa2rLGQ4mQg0RM_frVBR52Js,40.3999099,-3.6717958
Celikatessen,ChIJ398NZRomQg0R4Yp3ZfEPYUs,40.404382,-3.675599
El Laurel Natural S.L.,ChIJB2QgPBomQg0Rl1fZH7MLT-8,40.4050477,-3.6765889
Taberna La Antikaria,ChIJPQ33CBAmQg0Rlct4nxebQxA,40.4034153,-3.6732028
Mi Sushi,ChIJV1VcpxkmQg0RtZiuo16eIBQ,40.4060676,-3.6794035
Bar La Ardosa,ChIJnQYcWRomQg0RVKjyLKsgyY0,40.4052932,-3.675173599999999
Restaurante Mezcal,ChIJI_-LexkmQg0R0sCfYBJrQUU,40.4065474,-3.6778638
KEBAB MADRID,ChIJ8ULOzhsmQg0R1uQeP_vwJZc,40.40646479999999,-3.6763962
Restaurante Ribeira Sacra,ChIJUySfaxkmQg0RYgyj6iw7IiY,40.4070256,-3.678527
Burger King,ChIJPwzKFhsmQg0Rfwt1bEnoZnw,40.40687760000001,-3.6745664
McDonald's,ChIJyw3AIwwmQg0R-mnrYm-ClMU,40.39821999999999,-3.668787
Cafetería Sagredo,ChIJW2XKvhsmQg0RTaeKpbtXcDw,40.40697730000001,-3.6759285
Arrocería Rotonda de Pacífico,ChIJ0Zk1UxAmQg0RD5a5F1CPRnU,40.40117059999999,-3.6742838
La Tasquita,ChIJWyBPOhomQg0RvDmOSrDVi9Y,40.40517380000001,-3.676805
Restaurante Casa de Jin,ChIJ3ZcM9RcmQg0Rfj2Gagnuu-8,40.4030461,-3.6814086
Panaria,ChIJTRRbfg4mQg0RLvmNO1QMgTc,40.398835,-3.669836
Ginos,ChIJJ1IIYzwmQg0Ra7lvkQidyZk,40.400503,-3.687014
Los Gauchos,ChIJ2wnDPhAmQg0RWF8TuwivV8s,40.4021653,-3.6735269
Burger King,ChIJp19VRwwmQg0RyE9khKbAT5c,40.3977329,-3.6691236
Restaurante San Román,ChIJWf6xchomQg0RLGae_QkCU18,40.40431199999999,-3.675958999999999
Cervecería Sagredo,ChIJQ-GtsBAmQg0R6NqZXyQSWsQ,40.4026709,-3.6771477
Monte Pinos Selección,ChIJw1mcU8UnQg0RSCajjQ_SHsY,40.4024984,-3.677830199999999
Restaurante Crono Repsol,ChIJnQn_4D0mQg0R_DaYoxqY6DE,40.3984202,-3.6841223
El Rincón de Cruz Blanca,ChIJQ8mRIhgmQg0R7mwwlQ4xU_I,40.40380599999999,-3.681437
ستومبيتورن,ChIJAxKpHgAnQg0R2pbuBy5pYHw,40.4003781,-3.6822736
Honest Greens Madnum,ChIJq0ZKkfQnQg0RPYCQPnVlN2c,40.3974329,-3.6819922
Restaurante Alegría,ChIJV8GpbjsmQg0Rd8El9_8tdOs,40.4015312,-3.688383799999999
Grosso Napoletano,ChIJi148k68nQg0RiEbSTjMRBKQ,40.3970495,-3.682216299999999
Golden Chicken,ChIJJSRB6hkmQg0RC7at4B4Ifqw,40.40444349999999,-3.6786918
Taberna Búlgara,ChIJQyscEQgmQg0RWZ9LWBiRwKk,40.40310100000001,-3.663069
Akipan,ChIJmdpFOAkmQg0RmbLbQz5my0U,40.39995990000001,-3.666864400000001
Las Vegas Show - Madrid,ChIJk1V1kQkmQg0RQSUSn49YjtI,40.3994159,-3.663029399999999
Café & Bar TROY,ChIJjbz9LRsmQg0Rn_Nm8DT4O4A,40.4067505,-3.6726997
100 Montaditos,ChIJq7Au7wQmQg0RgQd3aISnjO8,40.4070838,-3.670851
Rodilla,ChIJKc-hWAQmQg0RpgabEy9QTHQ,40.4072,-3.669884000000001
Bodega Estebaranz,ChIJbRL-2RomQg0RlFdfr3bUYis,40.40601100000001,-3.672803000000001
La Perla Oriental,ChIJdXvsh-ElQg0RL0qNdMUuXy4,40.399382,-3.6595373
Restaurante Oriente y Europa,ChIJ-6QWNwQmQg0RH8GpATyuZGc,40.40701469999999,-3.668205
Bar Aguilar Cervecería,ChIJbRL-2RomQg0RlvSg3sG_P5I,40.4058662,-3.673009999999999
Kashmir Indian Restaurant,ChIJR96l8agnQg0RS2VwFLvYW94,40.3996754,-3.6693287
Bar Restaurante 23,ChIJ4SCoWfslQg0R61H6dSYTZss,40.40497169999999,-3.6570484
Mesón El Rincón,ChIJDVQJUuglQg0RhYTYTxF7WxI,40.3960293,-3.6497114
Asador de Milfe,ChIJkb7myu8lQg0RxQNqJznSGb0,40.40342709999999,-3.6493532
Cafetería El Paso,ChIJdXvsh-ElQg0RJuNymVgiUOQ,40.3991504,-3.6596693
Restaurante Puerta Bisagra - Cocido Madrileño,ChIJyzBPB-MlQg0R65JDm1PTTMI,40.4018333,-3.6598333
Rest Art Café,ChIJl99Q2eIlQg0Rporfz6dkpy8,40.4004813,-3.6598959
Kebab Hut,ChIJW1E2AfIlQg0Ryc41Izt1xHs,40.39885129999999,-3.661761699999999
Mesón La Colonia,ChIJwdhkeHslQg0RuTrVP1b0bzA,40.40071640000001,-3.658945
Pupuseria bar restaurante Sivar,ChIJ24D2zhwlQg0RWn94rwuGfFg,40.39862159999999,-3.662149399999999
Comida Fusión,ChIJ56pwBwomQg0RoPmNCcG3SeE,40.39859209999999,-3.6624907
Gastronomy-Kas,ChIJCbnFMAAlQg0RxsPDfLsr294,40.4014248,-3.6592852
Josepan Vallecas,ChIJbyG9cCQnQg0RQyU2d3oNVAU,40.3979623,-3.662620999999998
Taberna venta vieja,ChIJra_9ksonQg0RKWgpCDeZRZE,40.39838510000001,-3.6629817
Bar Acueducto Doner Kebab,ChIJ19NNreElQg0R7Uz5-VQvCJI,40.3964161,-3.660360099999999
Pollos al Carbón EL Colorado,ChIJ3Roo6zonQg0RnuN5V5fvGoc,40.39841419999999,-3.6631097
El Puerto,ChIJPf1IDAomQg0RuYu7pLg7J7Y,40.3978421,-3.6628346
季家卤味,ChIJm7pfq0onQg0Rgxf8QtmMTek,40.3976675,-3.662886399999999
Bar Mateo,ChIJ7aj1bmonQg0RZcyMmTsms_M,40.3976675,-3.662886399999999
Cervecería Casa Gregory,ChIJ2zSCbQomQg0Rs1zq7dCJlhY,40.397444,-3.6629817
CAFETERÍA SAN ILDEFONSO,ChIJyxNiTuAlQg0R6oHYVzCChd8,40.3960136,-3.660586800000001
Pollos al Carbón el Chacarito,ChIJc8zvNuAlQg0RcYWKcu2WIOU,40.3959316,-3.6610793
Meson El Esquinazo Bar Jamoneria,ChIJzVFIl-IlQg0RpsiTwJ7jZSg,40.4024553,-3.6616244
Chifa Peruano El Chalan del Norte,ChIJv0ZlZwomQg0RolglhuMd7Oc,40.3968417,-3.6634839
Restaurante Bitute Fusion Food,ChIJYay6fbklQg0Rjj2wZMJyor4,40.39566560000001,-3.6621886
Chifa Peruano Jama,ChIJ44lIBL4lQg0RRp_OXvgjo4s,40.395375,-3.6617514
La Taberna de MIKI,ChIJf57u7nMlQg0RRJYnxBmm4ok,40.4029953,-3.6612941
Tetería Jaguar Shisha Room,ChIJhX_AWiMlQg0RfSkLIkwVNx4,40.4032099,-3.660165199999999
Restaurante Marcelino,ChIJ_zZaFeAlQg0RrjlrzgnEoYU,40.39509899999999,-3.6610973
ARRIBA PERU BRASAS,ChIJrQWtnQomQg0R_PHs3SYxOPo,40.3955385,-3.6624923
Bar restaurante el regreso a HONDURAS,ChIJP5qOngomQg0RFcB_wOZAIFk,40.395343,-3.6625086
Bar restaurante Honduras,ChIJI-MGnwomQg0RtGM3ucOhlLA,40.3952283,-3.662527899999999
Monasterio De Achel Cabernas Cervecer,ChIJhargngomQg0Rks8hJagHwaw,40.3952302,-3.6625526
Buffet Libre Gran Avenida,ChIJhYpCj_2HQQ0R6b4A-qtDbq4,40.4117518,-3.750442399999999
Bar la Gloria,ChIJtfKWZP4nQg0ROp3AZxB1oiE,40.40945869999999,-3.7394165
La Jaca,ChIJSzrCoAGIQQ0RbIwln_3KW-Y,40.4080133,-3.7459627
Bar Cafetería El 1 - Las Mejores Bravas de Madrid -,ChIJ-wF_fv4nQg0Ra1QW4jlbDho,40.40967639999999,-3.738660399999998
King Doner Kebab,ChIJERBNqDSJQQ0RrkRRB7VoX9Y,40.40794,-3.7510224
Nickelodeon Café,ChIJy0iFK36JQQ0RAr2cCt5g19M,40.4095134,-3.7520166
Burger King,ChIJhfS213WJQQ0RQVRxYe0QGFw,40.41102879999999,-3.7501415
Restaurante Chino Jardín de Oriente,ChIJV-s5awaIQQ0R_0CbZDFFqew,40.4072627,-3.752355699999999
llaollao,ChIJ2-ArAJuHQQ0RL08Bquo119E,40.41132169999999,-3.7518478
TAN-GO pizza & Grill,ChIJc9y_KcmJQQ0RYu2JHO2greY,40.4079403,-3.7461076
Mercado de San Isidro,ChIJHVyZR7WHQQ0RjGlb2psS9cA,40.41192179999999,-3.7514267
El Rincón de JRL,ChIJb9a-JOuJQQ0RlzooPv8izlE,40.406738,-3.7529781
Dominos Pizza,ChIJ_fGPTwCHQQ0RVrNmWVe-y5U,40.4125707,-3.748177899999999
Domino's Pizza,ChIJgX5NMhmHQQ0RlljP3CSAGfc,40.41317099999999,-3.750969
Bar Restaurante Rodeo,ChIJn_4KOv8nQg0RwmF24eyRxfU,40.40717240000001,-3.741852799999999
Bar Restaurante Jema,ChIJqwTPMP8nQg0RM_FpfhzlMkw,40.4070936,-3.741878199999999
Cevicheria Punto Barranco,ChIJK2LmxCMnQg0Ru1iJCL_hro4,40.40587490000001,-3.7423166
Kebabish pizzeria,ChIJPyAuz8snQg0RtmmJd8XNAeI,40.4076156,-3.7413865
Palacios Cafetería Restaurante,ChIJ04BNH_8nQg0R-3y63vqdc04,40.40786,-3.7412755
Pollos Asados Patatas Fritas,ChIJpe_KJf8nQg0R0Nj3c0OO9sI,40.4073606,-3.741362
As de picas,ChIJd-0kHQAnQg0RGsDDaEDtIQU,40.4069388,-3.741517999999999
Restaurante Jiang Nan,ChIJKQ4mHZcnQg0RSvhBUSMR9kc,40.4063132,-3.7416182
Ikoa Bistro,ChIJt8qZ6GsnQg0RKSp66YhfWxo,40.4062957,-3.7416246
Cafe Bar La Muralla,ChIJw_h60PgnQg0RwAYJU3WDaKY,40.4060443,-3.7414064
Wata Negui Consup Restaurante Hondureño,ChIJvbm5bgYnQg0RaZpQeN4rIrs,40.4058852,-3.7414064
Todo con Sabor,ChIJg6N1O_knQg0RB6f9ZXH9K7o,40.4058852,-3.7414064
Horlis Bar Cafeteria & Cervecería,ChIJJ7wloxInQg0RsspGrCPvfUM,40.4076399,-3.7402729
Kebab Kebabish,ChIJpSYuaf4nQg0RRrKxZim8gsI,40.40996539999999,-3.7393955
Maha Kebab,ChIJXaJ7uf4nQg0R1oIl-hDwj44,40.4074585,-3.739408099999999
Bar Mauricio,ChIJx9SaYP4nQg0RAcJxK03qzes,40.4093774,-3.739120999999999
El Templo del Placer Madrid,ChIJbR_56TEvQg0R94StK5AwcOc,40.41439140000001,-3.7326358
Pollería Mardomingo,ChIJQy5qkvwnQg0RgtKkvnrPv94,40.40798100000001,-3.735339999999999
La Herradura Vinoteca,ChIJQUWVdf0nQg0RJqAVIAPXNtQ,40.4107947,-3.7358218
El Buen Pollo,ChIJj2Q4jfwnQg0Rri8Iqwvk_CU,40.40798100000001,-3.735339999999999
Asador La Piedad,ChIJscQREeMnQg0RucbpkOu3mYA,40.4085965,-3.731603299999999
Escuela de hostelería de la Casa de Campo,ChIJSU2_kAgoQg0RgEd6jj1vRBs,40.4153723,-3.7326425
La jamoneria Hermanos Marco panadería,ChIJp68HL4YnQg0RaTj7S_Q1kb4,40.4091274,-3.7388533
Restaurante Cafetería Lh,ChIJbyIf0P0nQg0RBSO6kcB2ZRs,40.40988110000001,-3.7378307
La Trastienda,ChIJRTGQxP0nQg0Ru6V8rRej9Cs,40.4101094,-3.7376759
RESTAURANTE HERMANOS MIGUEZ,ChIJAejoyP0nQg0R_FF4frYmEa4,40.4097639,-3.737384
El Laurel Natural,ChIJt8Bvwv0nQg0R9KwvgwOIciA,40.410457,-3.737592
Taco Bell,ChIJ91i3rjEnQg0Ru39UwMjF2iU,40.4102663,-3.737293
Bar restaurante La Nueva Feria,ChIJmTH64v0nQg0RhhrdnApBTo8,40.4109785,-3.7383037
McDonald's,ChIJm_4FqvQnQg0RxVR-CXsWccM,40.410353,-3.737108
Pub restaurante The green boar,ChIJn1H00TUnQg0R9Wpb8JveQL8,40.4091093,-3.7363302
Restaurante el Coto,ChIJN9Vbov0nQg0R2paAGweegco,40.4104323,-3.7363482
Pizza al hucemas,ChIJKX9kIFUnQg0RTW-zvLS0iIw,40.4108766,-3.7366189
Pizzeria Rafaello,ChIJLeBcxfwnQg0RC5qC15ONSvg,40.4086639,-3.7340949
La Fortuna,ChIJW6iYz_wnQg0R5ie7vVSKspo,40.4084978,-3.7338613
Los Olivos Cafetería-Restaurante,ChIJ1Rs8n_snQg0R9sUryonjKaw,40.4055162,-3.7361666
Bar Restaurante El Palacio del Hornado,ChIJadhCzvwnQg0RCMxVbcNnT0s,40.4085932,-3.7337522
MO BETTER FOOD,ChIJJVm8oQYnQg0RqeWxMTaVZec,40.40936170000001,-3.7327376
Burger King,ChIJax1SCXUoQg0RDtq7D8AsUh8,40.4137126,-3.7206768
Estrella Pizza y Kebab,ChIJHbCFQeQnQg0RPK-lHA3POZo,40.413165,-3.726848999999999
Mercado de Tirso de Molina,ChIJ3-iGYwooQg0RTH6SsYmrSMk,40.412906,-3.7260221
Vegicano,ChIJ3-iGYwooQg0RmYYC5kO3vK4,40.41296869999999,-3.7260406
La Mercantina,ChIJ3-iGYwooQg0RAwTbfYHpFuk,40.41296869999999,-3.7260406
100 Montaditos,ChIJ6Rx76gooQg0RRoWvJhI2brQ,40.4136515,-3.7244871
La Ribera del Manzanares,ChIJQ8iOoHUoQg0RQRN0ZcPC51A,40.4136256,-3.7207444
Restaurante Las Marismas,ChIJw9JhVAooQg0RdvdAkjxkgjk,40.4143807,-3.7264382
Parrilla El Embarcadero,ChIJR9qFSw8oQg0R9xWMcCVl4E4,40.417221,-3.7323743
Telepizza Paseo de Extremadura - Comida a domicilio,ChIJPeV0nP0nQg0RjJI15N2lklw,40.4135594,-3.7245343
Restaurante Parador de Bayona,ChIJj3B2oQkoQg0R55qWg_cnKnA,40.4143601,-3.7291111
Burger King,ChIJ1UUxNOcnQg0Rk_eL5xnDwb8,40.4069086,-3.724706200000001
Sushicome,ChIJ-4iZS98nQg0R_FehI9x0Y9w,40.41151969999999,-3.718243999999999
Cafetería Janna,ChIJb47NyeMnQg0RkZwvcd0mcPE,40.4090097,-3.7295252
Bar Estepa,ChIJg0xdIeInQg0R8SLAzbaBfCc,40.4106382,-3.728441199999998
Los Dados,ChIJUwqYsnqHZUARX7q8sWYmZ10,40.40840619999999,-3.7319031
FUSION RESTO-BAR,ChIJo9v3JVgnQg0RIAYloJncQuA,40.410377,-3.7315542
sagrada familia,ChIJCbIVBeMnQg0R4_9gOhcmTXI,40.410377,-3.7315542
Manaos,ChIJp9yKiuInQg0Rp8a7y_okdzY,40.41083459999999,-3.730830499999999
El Rey de las Hamburguesas yComidaVegana,ChIJ8SuUBvInQg0RPQn1GnqESu4,40.4107826,-3.7310235
El Rinconcito Cusqueño,ChIJQ21niuInQg0RmK3NEhgqu-8,40.41091769999999,-3.7308524
RESTAURANTE JiaLi,ChIJ2ZptYLYnQg0RjWF0rWPfq4c,40.4097,-3.73218
La Quinta,ChIJKQWjE-InQg0RIF3ixSo-I3o,40.4111746,-3.7293448
"Restaurante Peruano Pollos A La Brasa ""Senor De Los Milagros""",ChIJqTnVi-InQg0R2mXc7G0fG1M,40.411016,-3.7308747
Alimentación Jesús - Jamonería,ChIJMfPBKOMnQg0RQ760hw9YLjY,40.4093639,-3.732531
Bar Luis,ChIJC7KrfOInQg0RzPnZZZEb4_4,40.4113943,-3.7305311
La Fogata (La casa de Colombia),ChIJu_8Tn_wpQg0Rkg_EyxSXRjs,40.4113334,-3.7309139
Cerveceria Bar Los Girasoles,ChIJ-9C2FQQnQg0Rzy5QlbXWIlQ,40.4113002,-3.731432000000001
Pizzarella,ChIJZ6cfF9gnQg0RkgGleMlGjso,40.4117716,-3.7304854
New Tuc Tuc restaurant,ChIJfVpt1CYnQg0R7YLJKMDTM_c,40.4070239,-3.7265199
Esmeralda,ChIJ08blex0nQg0RB10BkvbEqoQ,40.4112369,-3.732659599999999
La Siesta,ChIJY47jxOEnQg0R0GWfQj9vmWM,40.4113806,-3.726529599999999
RESTOBAR.PE,ChIJbVX2iRgpQg0RJXFRmlEHA8U,40.4123364,-3.730574599999999
Restaurante Chino Yuan Sheng,ChIJRZiZAQooQg0RuEPDDKfjfc4,40.4122534,-3.7282142
El Buen Sazón,ChIJ0YKtOSEpQg0RnvSRcvDirFQ,40.41255799999999,-3.7289309
Casa de comidas Cabrera,ChIJgTVKBgAnQg0RBWAow3RbL9E,40.4114712,-3.726202100000001
Bar paraguayo,ChIJ--s-hrIpQg0RD5V8NBRPdhA,40.4125899,-3.7287886
Kebab Legazpi 2,ChIJR34XUhcpQg0Rnb0iOqHyiTY,40.4125521,-3.731060500000001
Bar La Esquina de Eusebio,ChIJkd4OQuwpQg0RW0Ct7fwNJrc,40.4122719,-3.7270379
Farhan Doner Kebab Hot & Delicious,ChIJJfQdDswnQg0R5ewotsn4AZI,40.4118864,-3.732898700000001
Gozar Neotaberna Castiza,ChIJcf76FH4nQg0REVQPhaiv-Ho,40.4120683,-3.7265913
AMAUTA restaurante peruano,ChIJdVDTjQUpQg0RLolf3XKiC-A,40.41275470000001,-3.727962
AMAUTA vinos y cebiche,ChIJB4KOYwApQg0R71VyX45oCK4,40.41275470000001,-3.727962
Corral de la Morería,ChIJozCS4HcoQg0RrX_GowuiJko,40.4126689,-3.7142336
La Musa Latina,ChIJASUJC3goQg0RREuVVQN2z5w,40.4127644,-3.7119158
Restaurante Los Ángeles,ChIJ_-pUnNcnQg0RJJUYTCru3B8,40.4101872,-3.712247
El Alamillo - Fonda Mexicana,ChIJcyRxF3goQg0RM-9qLmaDIs4,40.4137266,-3.7124981
La Mordida,ChIJfZW-TXgoQg0RfaXh22Kuy7c,40.4138641,-3.710948
Taberna Rayuela,ChIJgfnH-XcoQg0RSXS_O1KvsxQ,40.4130986,-3.7133191
La Taberna Sanlúcar,ChIJ4eUsJ9gnQg0REdO-ao4VCpk,40.4109627,-3.713167
Emma & Julia Italian Restaurant,ChIJm-bNHdYnQg0RgSAiXTGLJak,40.41252000000001,-3.708932
El Landó,ChIJ36S2etgnQg0RNHg4NS9T62c,40.4118652,-3.7150612
"JAVIER MARTÍN, COMIDA DELICIOSA, BURGERS & CROQUETAS,CHESECAKE HOME.",ChIJG0kf5dYnQg0RHcKX_RqPiVw,40.40942269999999,-3.7100511
Restaurante Argentino El Camoatí,ChIJxW4oDngoQg0RiTT7l4uLOBs,40.4133476,-3.712402200000001
El Escaldón Gastronomía Canaria,ChIJS-B8ybcpQg0R-9xy9YFOysw,40.4130982,-3.7100079
Seoul Restaurant,ChIJU-eRytgnQg0R7VTOHENZwjk,40.4110378,-3.717956
Lamiak Cava Baja,ChIJ27LkMtYnQg0R_qp4iSYR1UY,40.41188959999999,-3.710422399999999
Xentes,ChIJ-b0b_9YnQg0RmIOY4VxPCU4,40.409954,-3.710319
Restaurante El Ventorrillo,ChIJISgf5XcoQg0R-MIwrHodt1I,40.4127778,-3.7138889
El Anciano Rey de los Vinos,ChIJnbhUeXcoQg0Rj7gl-m7dgjM,40.41538310000001,-3.7133428
Cafe del Rio,ChIJ7aVnUQsoQg0RPjzUpJGzI0g,40.4169133,-3.7232444
El Brote,ChIJmRdIFCcpQg0R8HV3HFctS2E,40.4106339,-3.708255
Casa Lucio,ChIJjTElVSyIQQ0R5J3uj1YKeOs,40.4120839,-3.709635599999999
Casa Lucas,ChIJvyD4IdYnQg0RpN614B-ee3Y,40.4123164,-3.70942
Taberna de Los Cien Vinos,ChIJBybnhHgoQg0RoFuFYYueFb4,40.41299980000001,-3.7100613
Taberna Almería,ChIJE9bjkdcnQg0R7TK_jz2Pki8,40.4108844,-3.7124007
Restaurante Tío Timón,ChIJRXZebXgoQg0Ry_pFQrgtbwo,40.4131651,-3.711708199999999
Grupo Vinotium,ChIJb-Oth9cnQg0RTj-q3iNAOxc,40.4105363,-3.7129095
Bar Casa Armán,ChIJUb4a7XUoQg0RqMEL1xTBD54,40.4136211,-3.719096199999999
El Local Gastronómico,ChIJYe7XbdgnQg0RHHp9m7yUtvA,40.4117533,-3.7146318
Telepizza Puerta de Toledo - Comida a Domicilio,ChIJCZfTXdcnQg0Rej1X1QAVF_I,40.40867279999999,-3.7127266
La Taquería de Birra (Don Pedro),ChIJMbyzG9gnQg0RtxFS37bca-U,40.4116629,-3.713454
La Tabernería,ChIJG_5O_XcoQg0RgfD1S6IngHg,40.4125939,-3.713654099999999
Los Arrieros,ChIJEYt2xnkoQg0RBKz7_qEEHqw,40.4158754,-3.7120756
Terraza Collins,ChIJaX_j9ncoQg0RH3K4brE1gi0,40.4133701,-3.7132573
El Bombín,ChIJ4aN-n9cnQg0RpdZHGWWfrho,40.4101984,-3.7117613
De Mercado,ChIJrY2ssWQoQg0RiMPAnMmAsiM,40.41232919999999,-3.7117565
Casa Gerardo,ChIJNXrQbNcnQg0R1Hk2QIbvM6o,40.409237,-3.7118718
Mezcaloteca Corazón Agavero,ChIJAQAAANEnQg0Rcw34ZGMm4mc,40.4094986,-3.710461
Cervecería San Andrés,ChIJLSw0ztcnQg0RLqULEGTkVZA,40.41193379999999,-3.7110109
Istanbul Doner Kebap,ChIJk_YW39YnQg0RVqIXPjLWprI,40.4086077,-3.710402600000001
Galipán La Latina,ChIJsWnfy9cnQg0R-XzxeWyXfB8,40.4116943,-3.7109675
El Buo,ChIJ9UjhtNcnQg0Rhk8ZayZ5Gr8,40.4111916,-3.7106033
El Camarote,ChIJW1Vly9cnQg0RT3TnfpCfXdY,40.4116695,-3.710788699999999
Pajaritos mojados,ChIJAcTDU9YnQg0RQPklD7azVhk,40.41052769999999,-3.7102306
Pez Tortilla,ChIJi3z3MtYnQg0Rv6XGs3-c994,40.41184729999999,-3.7105222
Posada del León de Oro,ChIJ-_tlr3goQg0R1wC7VqTxtd8,40.4131927,-3.708539400000001
Casa de Asturias,ChIJa6hrhismQg0RuO0t8lwVOps,40.4081497,-3.699811
La Esquina del Real,ChIJf8EaeXkoQg0R2XIp_tPMHwg,40.4173635,-3.710353399999998
Malacatín,ChIJDXN309UnQg0RL1gFC7pdDGk,40.4103131,-3.7076678
La Capilla De La Bolsa,ChIJd2ZOqX8oQg0RF--BwtLE0w8,40.4151573,-3.7049823
Asador Arizmendi,ChIJS9cdZtUnQg0R0jP2MwQezrM,40.412139,-3.7044438
Restaurante Ginger,ChIJ7TCMcoAoQg0RIFUbAtQnY8M,40.414264,-3.702353
Moharaj,ChIJmepX4yomQg0RgNvLdNXOPS4,40.41097959999999,-3.7006743
Taberna de La Daniela Cuchilleros,ChIJs77TMn8oQg0Rx4LzsN0_9lQ,40.4144913,-3.707907499999999
Chincha Casa Perú,ChIJoRuHx2QoQg0RKzxCG7Ku0j8,40.4172739,-3.708800800000001
LA TABERNA DEL CAPITÁN ALATRISTE,ChIJWeLWq3goQg0RTKBswSaAe5Q,40.4129219,-3.7083015
Posada de la Villa,ChIJNfglqXgoQg0Rjj0YFs3NdmM,40.41308550000001,-3.7084508
Restaurante Los Galayos,ChIJYZsMIn8oQg0RfPVHFfWwSsE,40.4148971,-3.7066829
Chocolatería San Ginés,ChIJHeRevn4oQg0R1cMSLDTWlWg,40.41674069999999,-3.7069176
La Mordida,ChIJV2X8RXkoQg0Rn4DLIk7dnHs,40.4169643,-3.7088054
La Negra Tomasa de Sol | Restaurante Cubano Madrid,ChIJVak6hIAoQg0RDYHmzVgnW5I,40.4158479,-3.7023806
Casa Julian de Tolosa,ChIJmQurr3goQg0RazVR0_FmOmY,40.41281339999999,-3.7087884
Jardín Prohibido,ChIJPffUpHkoQg0RpEW9DNO3tZ8,40.41462089999999,-3.702906699999999
Taberna Antonio Sánchez - 1787 - La Taberna más antigua de Madrid,ChIJ31PkD9UnQg0RDKNFqQcPIqw,40.4111281,-3.704807199999999
Restaurante El Ñeru,ChIJrav4tn4oQg0R_KMm2EwtGOU,40.4164858,-3.707776200000001
Bar La Campana,ChIJD9GKIn8oQg0RdhelKaP9Ac4,40.4149117,-3.7068219
Las Cuevas de Luis Candelas · Restaurant,ChIJvYe_03goQg0RzOiyJuuE5ac,40.4148559,-3.708019500000001
Malatesta di San Gines,ChIJZxcuv34oQg0RnOVK2H4yFIc,40.41659689999999,-3.7070241
Taberna El Sur,ChIJiTGJRSomQg0RTD1MZa1RTnE,40.41104619999999,-3.6995318
Granada House in Madrid,ChIJN2LTXtUnQg0R-Mdi2grugVA,40.41268179999999,-3.7038295
Estancia La Adriana,ChIJFYRHQH4oQg0RanKiSJecoTo,40.416417,-3.704406999999999
Radio Rooftop Madrid,ChIJDWmWQ4AoQg0RuQmiidT9lrI,40.4148202,-3.7014664
Matador,ChIJZ6yb2H8oQg0RzdKpCrMGPUo,40.41467569999999,-3.7028543
Café Central,ChIJQUgqa4AoQg0R30E7m4lPeoE,40.4141589,-3.7018306
Portomarín,ChIJ9x8MfCsmQg0RvVW0y5Wg1tI,40.4080556,-3.7008333
Museo del Jamón,ChIJTcCqK3koQg0Ry57BfkqF_xI,40.4153752,-3.708105
Cervecería Restaurante Plaza Mayor,ChIJ88NrIX8oQg0RzJ9prFKYkC4,40.414928,-3.706844600000001
El Madroño,ChIJnfWXvngoQg0R2x1agMcUzZI,40.41367169999999,-3.7088553
Bar Melo's Lavapiés,ChIJhTceECsmQg0R6_SF_c2Mo8Q,40.4097954,-3.701084099999999
Mimi’s Crêperie,ChIJZ8eJ5H4oQg0RPW4eQzG0UjY,40.41572309999999,-3.7061636
Caramelos Paco,ChIJ1wgKCtYnQg0REyK5h08UNQw,40.41171379999999,-3.707935999999999
Restaurante Casa Paco,ChIJsTGbt3goQg0Ro22kRtSOCKU,40.41395929999999,-3.7084757
La Buga del Lobo,ChIJpz2YjCsmQg0RnCHoa4VSSZQ,40.4083886,-3.6991417
Restaurante San Cristóbal,ChIJFTdO-X4oQg0RRNg80K2yJqY,40.415842,-3.7056157
Restaurante Casa Gallega,ChIJjZmkun4oQg0RJ6HnwMmqlSI,40.4171752,-3.707439299999999
El Ventorrillo Murciano,ChIJiSxMTComQg0RgRLq52sv8lg,40.41070149999999,-3.6995991
Casa Labra,ChIJ3aNabn4oQg0RUZW-XLWz1e8,40.41717239999999,-3.704593
Taberna de La Daniela Medinaceli,ChIJYVaoZ4IoQg0RY8cfkKpcr5k,40.4141903,-3.6958156
Lamucca de Prado,ChIJC1mMs2IoQg0RHO0GIgvRfTc,40.4148451,-3.6985903
La Finca de Susana,ChIJc9hNPIEoQg0RGbuz4joJFVY,40.4160028,-3.7004754
Bar El Brillante,ChIJjSaUBCYmQg0R4hssYfNoRcw,40.4086125,-3.6928462
Zerain Restaurante Asador,ChIJu09cHoIoQg0RUDyopyzgAVE,40.4140738,-3.6974894
Paradís Madrid,ChIJl810pIMoQg0R7Jl5s3ZVjAM,40.4166211,-3.695732499999999
"Taberna Maceira 2 (Huertas, 66)",ChIJ5YRJ0ikmQg0R8Y1Kby--zmk,40.4130308,-3.6958997
Restaurante Rias Altas,ChIJtQtEDSomQg0ReqMevJRvrq0,40.4124023,-3.6990255
La Cabaña Argentina,ChIJfYXddIEoQg0R9Zt1z5W1cbw,40.4156913,-3.69898
Cardamomo Tablao Flamenco,ChIJxc3PCIEoQg0RE3zA5okGlls,40.4154556,-3.699510899999999
